schema,id,record_id,record_id_scheme,source_native_id,source_native_type,canonical_source_url,title,description,url,publisher,publisher_id,authority_tier,record_type,kind,source_family,source_families,source_native_ids,jurisdiction,jurisdiction_state,audience,access_model,access_state,authentication,licence,licence_state,rights_state,rights_ref,authority_role,derivation,lifecycle_state,evidence_refs,cadence,cadence_state,formats,topics,languages,language_state,curation,publisher_last_updated,observed_at,caveats,caveat_ids,source_urls
okf-hmlr-record.v2,hmlr-4db78d9433f79c30d0960e1c,hmlr-4db78d9433f79c30d0960e1c,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2021,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2021,UK House Price Index summary: January 2021,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2021,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2021,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2021-03-24T09:30:02Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2021
okf-hmlr-record.v2,hmlr-cf41668b6c838be659e58a1d,hmlr-cf41668b6c838be659e58a1d,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2016,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2016,UK House Price Index summary: July 2016,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2016,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2016,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2016-09-13T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2016
okf-hmlr-record.v2,hmlr-d4af52529ecb468a9ce2a39b,hmlr-d4af52529ecb468a9ce2a39b,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2017,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2017,UK House Price Index summary: July 2017,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2017,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2017,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2017-09-12T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2017
okf-hmlr-record.v2,hmlr-b2c316ac02dbca565e21b7bd,hmlr-b2c316ac02dbca565e21b7bd,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2018,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2018,UK House Price Index Summary: July 2018,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2018,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2018,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2018-09-19T08:30:02Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2018
okf-hmlr-record.v2,hmlr-e0f51759f3cfa21965018ccd,hmlr-e0f51759f3cfa21965018ccd,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2019,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2019,UK House Price Index Summary: July 2019,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2019,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2019,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2019-09-18T08:30:02Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2019
okf-hmlr-record.v2,hmlr-9bc0b20a7fc6df28ad27a112,hmlr-9bc0b20a7fc6df28ad27a112,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2020,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2020,UK House Price Index Summary: July 2020,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2020,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2020,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2020-10-07T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2020
okf-hmlr-record.v2,hmlr-fb8b8874de4ae4583dcd9d7d,hmlr-fb8b8874de4ae4583dcd9d7d,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2021,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2021,UK House Price Index summary: July 2021,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2021,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2021,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2021-09-15T08:30:02Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2021
okf-hmlr-record.v2,hmlr-9d69d5ce71b34108f8c07e4a,hmlr-9d69d5ce71b34108f8c07e4a,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2016,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2016,UK House Price Index summary: June 2016,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2016,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2016,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2016-08-16T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2016
okf-hmlr-record.v2,hmlr-5e6fbdd8c1fe4f0494beb79b,hmlr-5e6fbdd8c1fe4f0494beb79b,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2017,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2017,UK House Price Index summary: June 2017,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2017,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2017,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2017-08-15T08:30:02Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2017
okf-hmlr-record.v2,hmlr-0d495fb54764a0cca7196f7d,hmlr-0d495fb54764a0cca7196f7d,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2018,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2018,UK House Price Index Summary: June 2018,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2018,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2018,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2018-08-15T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2018
okf-hmlr-record.v2,hmlr-d2ce82dd6b3f29265ae77e45,hmlr-d2ce82dd6b3f29265ae77e45,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2019,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2019,UK House Price Index Summary: June 2019,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2019,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2019,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2019-08-14T08:30:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2019
okf-hmlr-record.v2,hmlr-71270296f07c77d01e12927a,hmlr-71270296f07c77d01e12927a,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2020,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2020,UK House Price Index Summary: June 2020,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2020,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2020,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2020-09-16T08:30:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2020
okf-hmlr-record.v2,hmlr-5d7e7d51805a0363c0cc27f7,hmlr-5d7e7d51805a0363c0cc27f7,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2021,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2021,UK House Price Index summary: June 2021,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2021,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2021,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2021-08-18T08:30:07Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2021
okf-hmlr-record.v2,hmlr-2fe0fe539e859d8697ab2626,hmlr-2fe0fe539e859d8697ab2626,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2017,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2017,UK House Price Index summary: March 2017,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2017,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2017,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2017-05-16T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2017
okf-hmlr-record.v2,hmlr-f0843e87bbe23453681edc49,hmlr-f0843e87bbe23453681edc49,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2018,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2018,UK House Price Index Summary: March 2018,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2018,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2018,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2018-05-23T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2018
okf-hmlr-record.v2,hmlr-11ba4d5d0b57c2d475f413d9,hmlr-11ba4d5d0b57c2d475f413d9,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2019,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2019,UK House Price Index Summary: March 2019,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2019,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2019,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2019-05-22T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2019
okf-hmlr-record.v2,hmlr-298ac23689c9ca82c48fc09c,hmlr-298ac23689c9ca82c48fc09c,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2020,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2020,UK House Price Index Summary: March 2020,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2020,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2020,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2020-05-20T08:30:04Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2020
okf-hmlr-record.v2,hmlr-07c3d20d1a875e3f8eda1fbe,hmlr-07c3d20d1a875e3f8eda1fbe,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2021,national_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2021,UK House Price Index summary: March 2021,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2021,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,national_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2021,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,national statistics,,unknown,source-native,2021-05-19T08:30:06Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2021
okf-hmlr-record.v2,hmlr-b84d78642422fba29ebda1dd,hmlr-b84d78642422fba29ebda1dd,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2016,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2016,UK House Price Index summary: May 2016,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2016,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2016,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2016-07-19T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2016
okf-hmlr-record.v2,hmlr-8700a638f6131d37c2c67362,hmlr-8700a638f6131d37c2c67362,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2017,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2017,UK House Price Index summary: May 2017,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2017,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2017,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2017-07-18T08:30:06Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2017
okf-hmlr-record.v2,hmlr-3f682c8932d55677a620f871,hmlr-3f682c8932d55677a620f871,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2018,official_statistics,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2018,UK House Price Index Summary: May 2018,"Monthly report that shows changes in average house prices for England, Scotland, Wales and Northern Ireland, including in CSV format.",https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2018,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,official_statistics,statistics,govuk-search,govuk-search,govuk:https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2018,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,official statistics,,unknown,source-native,2018-07-18T08:30:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2018
